gene,IN_BT_H,IN_AT_H,IN_BT_I,IN_AT_I,IN_BT_J,IN_AT_J,IN_BT_K,IN_AT_K,IN_BT_L,IN_AT_L
RPUSD1,7.4474293785250385,7.1749018644861335,7.251740526136745,7.693270544371711,7.710654577613694,7.495511814763214,7.71141467797643,7.585446051667346,7.632492721614425,7.453139921569358
CHTF18,7.19594520889378,6.749501044471583,7.317687710239042,7.364117431055347,7.011039277835477,6.874711599295132,7.293701118065535,7.200703179177825,7.234494842420958,7.097253008671053
LMF1,7.928205383392802,7.6583768691774745,8.043217001571023,8.258292066109863,8.210279998020468,7.75573343438878,7.964770474084113,8.004302517192947,8.173919454812811,7.880026009229035
CACNA1H,9.218491616995719,9.12706813685898,9.210920906762148,9.67623314873377,9.669368799988778,9.123470746083214,9.47879836302329,9.26016220756124,9.539540147231326,9.441522491593878
UBE2I,9.280986628534176,9.497949513047946,9.45941500026743,9.655611075448181,9.823572195632245,9.74519718966448,9.484598076724083,9.542790129591294,9.499484736772493,9.413428002407406
BAIAP3,8.259268861985174,8.32344482533374,8.513212606970532,8.586108214875473,8.19002919705864,7.920015910439302,8.3592310844565,8.303703501598633,8.087277702186451,7.97644581538452
TSR3,8.798444785461223,8.53242612680431,8.87263768840388,8.982133350838096,8.993811374446954,8.798456109969434,8.990083258742438,8.830541354202987,9.03958311936867,8.829424045352626
GNPTG,10.063974116813647,10.031389826043696,10.283878831146898,10.229162467151582,10.122323797830507,10.136679253690335,10.365230123212735,10.271565473294805,10.289872782290447,10.269783429012561
UNKL,7.9600112335968625,7.259088385146307,7.595369108256064,7.496499807693483,7.471557707694403,7.257573579121282,8.156188849975475,7.568877121512219,7.7016614801595455,7.644831766628687
C16orf91,7.093162831290462,7.119676872104436,7.15584218590019,7.288211561432569,7.225178739893603,7.517282362690129,7.155131568669043,7.284268112249782,7.08248305490524,7.117293842985511
CCDC154,6.388973484863661,6.229664992034008,6.192042084209392,6.365051963830344,6.48821264122424,6.555123236259139,6.360856491005656,6.325954817431355,6.364302977579358,6.185281268255636
CLCN7,10.21189363843651,10.126919113254159,10.505238588782696,10.78375529038862,10.436763239669864,10.152417515972914,10.762142187054861,10.624110241888143,10.877911855279189,10.74028200551048
TELO2,8.398424210747194,7.945594862719764,8.28082875523976,8.590065502478732,8.529220483248617,8.074850003571434,8.555676127355968,8.343213488032667,8.536031049239654,8.161556639938734
IFT140,8.995476891283236,9.15755214284616,9.26833751043624,9.055521967696759,8.934182791436672,8.459228188439475,9.187896486770809,9.08186868788031,9.202485408112123,9.129963262366529
TMEM204,8.935030630555529,8.819152411333755,9.164628195140644,9.413593399949276,8.48834434245061,7.911820312902209,8.491840793888487,8.357755172853963,8.284633479361156,8.08220136348567
CRAMP1,9.021549867955533,9.171198403569901,9.074504644825355,9.06408291346162,9.005446956885482,8.876335667446295,9.022337856983171,8.777447131231572,9.068439974827758,9.185603009495495
AL031708.1,8.534413461733347,8.661789093747338,8.506158189595492,8.50459383112957,8.484192303771746,8.342123157134704,8.412935305725636,8.395831348600503,8.511723025756512,8.658720186475701
JPT2,9.444097796888999,9.538524924270266,9.49904151344368,9.707534889685942,9.559208921731772,9.72194696278951,9.347048209847035,9.65497955203184,9.460101346487233,9.565239827116784
MAPK8IP3,9.999844090448317,10.04034046038776,10.101656769747056,10.353100406985968,10.018483688895548,9.70544594702391,10.047685054640407,9.98351573688189,10.176262195830137,10.179725746330185
AL031710.1,6.599725957168135,6.52989743856646,6.728899313188422,6.346464478374472,6.454665014289552,6.490572685243408,6.755519625950091,6.578508491238598,6.182754648636959,6.396759170071436
NME3,8.327043193285874,8.02589576143186,8.109882378577685,8.648158071064458,8.607654363427027,8.074850003571434,8.577548452590747,8.283535219966788,8.664439266983358,8.061661312102746
MRPS34,9.068159901353734,8.740786040386338,9.040728441030202,9.046909918927724,8.967283049968149,8.811731492848235,9.241399423749804,8.931204724412117,9.17621236517507,8.754615694233319
EME2,8.731571872081867,8.431715988532911,8.819562297061855,8.574170806085007,8.442001179462483,8.022527197212476,8.484141627963153,8.293654601536044,8.864170257286421,8.631104667298846
SPSB3,9.259237354233214,8.964166150444013,9.160140898261135,9.245638114279874,9.087110223026855,8.905522013221033,9.168811720059125,9.040403076493027,9.215444661073729,8.880160276801856
NUBP2,8.60221087013971,8.248187068116273,8.615087639521022,8.750710648387507,8.78013664912577,8.311299019205478,8.773461527826342,8.419128566685224,8.925918209660372,8.316955517307157
HAGH,11.25098638403477,11.041007158927199,11.193993911347425,11.140158483399405,11.18188950228958,11.14324085344893,11.04980205238696,11.143750268152335,11.251092014743525,11.128219331452161
FAHD1,10.510804166978605,10.146394532871254,10.47574934153861,10.515884927460583,10.048320181460708,9.828105028999703,10.657353096308714,10.523437255034809,10.438200365276595,10.106411041782797
MSRB1,9.86594355159417,9.755158255573985,9.98978356348118,9.963857160384604,10.360666644637087,10.241769717581818,9.794219070949854,9.942298738695813,10.245285666588368,10.005167924764065
NDUFB10,10.02261528440348,9.827608098295192,10.279748013179695,9.979026663162227,9.928142985231984,9.955173757597395,9.97401138530094,10.019020526245278,9.898114451505526,9.740234193600386
RPS2,11.003661648087027,10.942591320968468,11.402126303923415,11.29848678914909,11.309397669264499,11.343902028661839,11.14991336506482,11.280419369552828,10.996523284967251,10.878083729221776
SNHG9,6.881731682810926,6.888135160490944,6.889289532426479,6.911915269907771,7.022535511060373,7.473407762998466,6.980100753791827,7.1120001179805925,6.779288253718732,6.581182673683664
TBL3,8.50082676334686,8.498188101876242,8.481192503194048,8.826466381521064,8.674774565997627,8.436555264901678,8.685557411614457,8.500014682433225,8.639014562591456,8.299518503280002
GFER,8.255612052852271,8.090517445029565,7.937061554620527,8.095233776946861,8.14339812000202,7.983956852266172,8.14158022797625,8.42834313003003,8.230338180711566,8.008994263152111
ZNF598,8.105245285379095,7.977010927918344,8.230353699174472,8.849759525422433,8.830066030081834,8.687611882532302,8.2224722901775,8.328523744076115,8.476271068794052,8.213686965121841
SLC9A3R2,10.20622119494518,9.957712476956548,10.04558836858402,10.243052155410654,9.77341307474714,9.33746172743338,10.186997113786406,9.852736290417042,9.750117718778212,9.474917701423733
NTHL1,7.270309228638298,7.0504902368964775,7.100717221054422,7.155656835143964,6.97599068210897,6.714352475371707,7.328511023190636,7.211417291778903,7.292713605655674,6.992648744759879
TSC2,10.398391922981917,10.398076178408179,10.54364274368197,10.468303793344456,10.111596959823133,9.877339706585799,10.34942544790156,10.351242845093244,10.312162809142553,10.320373207996719
PKD1,9.489951196720154,9.303479978970909,9.311466777728114,9.89993881512521,9.667539033119338,9.222882526792178,9.694322869832348,9.441757771171144,9.672358800564922,9.56706269311434
SNHG19,7.109459860700251,6.820481971948848,6.900091830924076,7.187344859667601,7.022535511060373,6.988176906516583,7.284865834590804,7.123390788846454,7.005001376538094,7.076929940790455
TRAF7,9.568689940330326,9.530077051070053,9.537608649320443,9.593887025702646,9.776811819248985,9.707814821453436,9.781711312292066,9.670594845691658,9.721636261258087,9.719076171096354
MLST8,8.886201017350697,8.634465417617587,8.934379242065933,8.970036822145774,8.976180134243238,8.633815097427153,8.976428067624743,9.00696573483082,8.869645800833895,8.552317927611828
BRICD5,6.742389858687929,6.659442841059184,6.963260862360119,6.679161413188732,6.800136986514749,6.857748773840085,6.755519625950091,6.594964123259143,7.0634991278152395,6.819987633459242
PGP,7.991131046614559,7.945594862719764,8.289072216802658,8.321542018629412,8.210279998020468,8.10391831454523,8.081620070366856,8.076410449768497,8.259827747583623,8.071967888980506
E4F1,8.388440606472916,8.303756795208116,8.25159997904997,8.7112869273972109,8.645328173878791,8.234517891474757,8.412935305725636,8.34807701957017,8.479855723497284,8.218333999572625
ECI1,9.784539692570016,9.628326250310216,9.561625218576696,9.727432964269033,9.85446071132995,9.777130589876625,9.932181393356267,9.922870937745182,10.064917324292752,9.749895754132988
RNPS1,9.535900318490917,9.881729984312374,9.850509933307027,10.020671856438465,9.923550641094536,10.122544083152583,9.641655140543651,9.789781917957674,9.659771879657379,9.643343790700541
ABCA3,8.522290389709669,8.553419501922164,8.459444023448345,8.517118477658517,8.330787637993684,8.45359327348438,8.476401155500016,8.593087612889,8.272283923502062,8.334184305901886
TBC1D24,9.546414438199708,8.83980641979579,9.128332842549064,8.570169619377623,7.987863775910826,7.75573343438878,9.24823403719175,8.830541354202987,8.944198280637108,8.712414323123408
AC093525.2,11.199573001687964,11.029066116646884,11.022284706383184,11.427939689989778,11.35217380046742,11.204075418768534,11.266150559422456,11.185108403696075,11.165199965686268,10.85215444981056
ATP6V0C,11.21236334361858,11.041007158927199,11.001741178634125,11.478983977063265,11.414050002850946,11.234789555912686,11.291737303940645,11.201997059904972,11.225696915258311,10.881017619256848
AC093525.1,8.444122122173246,7.951933038419675,7.67929516411727,8.782183899063618,8.707198884128982,8.194538610777652,8.533467103562778,8.36736883707535,8.869645800833895,8.40111295796479
AC093525.8,6.540868414623206,6.643871326731136,6.728899313188422,6.587147346112726,6.520998379884663,6.596607204977294,6.238111967783352,6.493293258222005,6.525552771830026,6.476483871243498
AMDHD2,9.231581418253544,8.893480492167495,9.286979578248724,9.426929948782337,9.369650654403653,9.024321373848062,9.697655660737167,9.468803720431954,9.783859510290467,9.522665357195743
PDPK1,9.8850049196709,10.007246377281392,9.783528985844427,9.901531969953421,9.868864452866026,9.860404507523109,9.714205098257459,9.621225016197478,9.842117737477473,9.917868239211561
AC141586.1,6.667326646790269,6.901293410540631,6.788248407116328,6.820573620812144,6.520998379884663,6.5124118083010565,6.4739791670196585,6.735187190011019,6.695460594383877,7.045898423402955
ERVK13-1,8.408339205278999,8.26355594397101,8.595280002643237,8.474939765718979,8.700056192614214,8.372302503361258,8.445017178642669,8.521701021691243,8.187136349558932,8.102453102269894
KCTD5,7.847911641922837,8.113316676219,7.828139142910476,8.24831041066387,8.454788569468814,8.562310924431259,7.981272779087389,8.199918738655242,7.912628361606868,8.056480282458526
SRRM2,13.745306116831392,14.096799124589124,13.911760960081015,13.885637225544203,13.696951992305305,13.694769246197813,13.511438313028128,13.722100377269761,13.76871296565159,13.94842611015049
ELOB,9.997656542328247,9.65187758293403,10.163495623410645,10.014795638684708,10.02278400978901,9.98477782545445,10.050294480998021,10.136124346680933,10.05773944027346,9.722351516510995
PRSS22,6.528803364075955,7.038629644309876,6.5890486056649955,7.258684871503578,9.019860700066127,9.414896850436875,6.377569709604371,6.527985263010522,7.053912688412816,7.59567580466014
FLYWCH2,7.408442511614642,7.328926473265115,7.5411860402792925,7.729598055734213,7.68194011943495,7.764862405643145,7.731063194521697,7.681052469186687,7.802434436410899,7.484339852120126
FLYWCH1,9.250077487976652,9.141004401592653,9.270420786710938,9.431348208567321,9.098019911095784,8.430830920774003,8.795403391110103,8.617462639557793,9.042010025457431,8.940467053865689
PAQR4,6.077337518880682,6.368751559974812,6.156457311446689,6.188466345986258,6.786716531230636,6.857748773840085,6.326838240364532,6.689942972966008,6.364302977579358,6.581182673683664
TNFRSF12A,8.65868167171735,10.821473626138342,9.652285843206974,11.164247950744047,11.98439628004337,12.115621972357221,8.641243606630894,10.677253351192169,10.180674272045756,10.563468094262202
HCFC1R1,8.427967092182206,8.190391000053994,8.608515263324662,8.663262344264885,8.887786212730653,8.677978674710047,8.338031378759911,8.51306556306291,8.606590365813513,8.299518503280002
THOC6,7.616614428515453,8.313634392750304,7.6539877748235465,8.133697345212848,8.525184591668062,8.541212918622318,7.744015114650682,8.145085489289524,7.880444738815428,7.874148495659869
BICDL2,6.742389858687929,6.612215129539827,6.867439314485676,6.873474455700691,6.813433804673217,6.596607204977294,6.458351393178123,6.5107434667043025,6.439837351600273,6.346721899601354
MMP25-AS1,6.946662398281205,7.096981224448362,6.77657221075135,6.899215088336733,7.122077319996157,7.150204763182642,6.805791021654163,6.689942972966008,6.97483860129484,6.744691989346216
IL32,9.469576238752179,10.423385181971934,10.223867877533738,10.597765855738565,10.48742799726246,10.794486393725245,8.990083258742438,9.488760563520943,8.753020612550195,8.97657468393132
ZNF213-AS1,7.453825994984611,7.062254146864619,7.477694549175948,7.112293818564427,7.195014307928318,7.064087595678804,7.267031304017264,7.200703179177825,7.208806496907789,6.903138656003582
ZNF205,7.504003041958401,7.537156258059748,7.634711614889335,7.819979679265751,7.958235361720804,7.257573579121282,7.782187573908993,7.560520758382147,7.785154724415147,7.566816044416019
ZNF213,7.25573984217669,6.940063327976114,7.1914560151686775,7.364117431055347,7.47992204546021,7.38144144508558,7.528889984723392,7.382347381279797,7.324956397945806,7.087127249733281
ZNF200,7.313155057690613,7.207050089439748,7.27682522274886,6.9737919980711895,7.283679452393446,7.150204763182642,7.293701118065535,6.992857164851597,7.101220493688656,7.18532298755786
ZNF263,8.752480238786713,9.203432237536976,9.178006947467445,9.155045668763284,8.993811374446954,9.112784698055965,8.754384906687891,9.06128484854537,8.65495743054207,8.699176966806093
TIGD7,7.6725321351577005,7.450287641488412,7.634711614889335,7.4537077558614895,7.244943664614369,7.003681838620659,7.379200305508633,7.243090453739352,7.518614021881719,7.329736638043376
ZNF75A,8.354653982989571,8.357265349496586,8.585273264050544,8.340458567410632,8.159109866249949,8.234517891474757,8.203842841768616,8.133864257498665,8.230338180711566,8.227583405508485
AC025283.2,7.655983177890705,7.468084781652956,7.568531888137162,7.640824683199435,7.66002293819121,7.393262923620082,7.5658306986225545,7.552115719137753,7.626037077802737,7.437283274770448
ZSCAN32,7.973430568746065,7.893861444494836,7.872699593118205,7.79961922740363,7.752682436115189,7.70920156241689,7.750447735449087,7.875485775045655,7.732038121057944,7.757670469411308
ZNF174,7.19594520889378,7.0504902368964775,7.3416610726028075,6.886402156630865,6.952142966960389,6.988176906516583,7.239859288493203,6.916344873279221,7.147026572913206,7.024833735096016
ZNF597,6.97361981808426,7.279389387330361,6.93202192542917,7.4362291667433595,7.358164587783633,7.495511814763214,6.935637542854452,7.1120001179805925,6.912553332431646,7.15655941575574
